UniqueID,Species,Breed,Gender,SpayNeuter,Borough,ZipCode,Season,trainability_value,group,Age_Range
327,DOG,american staffordshire terrier,F,TRUE,Brooklyn,11233,Summer,0.24,Terrier Group,Adult (3-7 Years)
328,DOG,boxer,U,FALSE,Brooklyn,11228,Summer,0.85,Working Group,
329,DOG,chihuahua,M,TRUE,Brooklyn,11217,Summer,0.34,Toy Group,Adult (3-7 Years)
330,DOG,golden retriever,F,TRUE,Brooklyn,11229,Summer,0.8,Sporting Group,Senior (8+ Years)
331,DOG,chihuahua,M,FALSE,Brooklyn,11217,Summer,0.38,Toy Group,Puppy/Young (0-2 Years)
332,DOG,chihuahua,U,FALSE,Brooklyn,,Summer,0.08,Toy Group,
333,DOG,bull terrier,M,TRUE,Brooklyn,11211,Summer,0.04,Terrier Group,Adult (3-7 Years)
334,DOG,bull terrier,U,FALSE,Brooklyn,11229,Summer,0.13,Terrier Group,
335,DOG,bull terrier,M,TRUE,Brooklyn,11235,Summer,0.57,Terrier Group,Puppy/Young (0-2 Years)
336,DOG,maltese,F,TRUE,Brooklyn,11220,Summer,0.59,Toy Group,Adult (3-7 Years)
338,DOG,bull terrier,M,FALSE,Brooklyn,11233,Summer,0.0,Terrier Group,Puppy/Young (0-2 Years)
340,DOG,bull terrier,M,FALSE,Brooklyn,11230,Summer,0.4,Terrier Group,
342,DOG,bull terrier,U,FALSE,Brooklyn,11224,Summer,0.54,Terrier Group,
343,DOG,american staffordshire terrier,M,FALSE,Brooklyn,,Summer,0.18,Terrier Group,Adult (3-7 Years)
344,DOG,bull terrier,M,FALSE,Brooklyn,11203,Summer,0.32,Terrier Group,Adult (3-7 Years)
346,DOG,maltese,M,FALSE,Brooklyn,11236,Summer,0.49,Toy Group,Puppy/Young (0-2 Years)
347,DOG,bull terrier,U,FALSE,Brooklyn,11231,Summer,0.36,Terrier Group,
349,DOG,bull terrier,U,FALSE,Brooklyn,11230,Summer,0.05,Terrier Group,
350,DOG,bull terrier,U,FALSE,Brooklyn,11229,Summer,0.12,Terrier Group,
353,DOG,vizsla,M,TRUE,Brooklyn,11249,Summer,0.66,Sporting Group,Adult (3-7 Years)
355,DOG,bull terrier,U,FALSE,Brooklyn,11224,Summer,0.3,Terrier Group,
356,DOG,bull terrier,U,FALSE,Brooklyn,11219,Summer,0.4,Terrier Group,
359,DOG,golden retriever,U,FALSE,Brooklyn,,Summer,0.8,Sporting Group,
360,DOG,bull terrier,U,FALSE,Brooklyn,11213,Summer,0.01,Terrier Group,
366,DOG,bull terrier,U,FALSE,Brooklyn,11236,Summer,0.27,Terrier Group,
370,DOG,bull terrier,M,FALSE,Brooklyn,,Summer,0.29,Terrier Group,Puppy/Young (0-2 Years)
371,DOG,chihuahua,M,FALSE,Brooklyn,11212,Summer,0.17,Toy Group,Adult (3-7 Years)
372,DOG,chow chow,M,FALSE,Brooklyn,11207,Summer,0.18,Non-Sporting Group,Senior (8+ Years)
373,DOG,yorkshire terrier,U,FALSE,Brooklyn,11210,Summer,0.12,Toy Group,
375,DOG,border collie,M,TRUE,Brooklyn,11231,Summer,0.73,Herding Group,Adult (3-7 Years)
376,DOG,irish red and white setter,M,FALSE,Brooklyn,11235,Summer,0.63,Sporting Group,Adult (3-7 Years)
378,DOG,wire fox terrier,M,TRUE,Brooklyn,11205,Summer,0.57,Terrier Group,Senior (8+ Years)
381,DOG,chihuahua,U,FALSE,Brooklyn,11207,Summer,0.29,Toy Group,
382,DOG,bull terrier,U,FALSE,Brooklyn,11236,Summer,0.07,Terrier Group,
383,DOG,bull terrier,U,FALSE,Brooklyn,11236,Summer,0.34,Terrier Group,
385,DOG,german shepherd dog,U,FALSE,Brooklyn,,Summer,0.83,Herding Group,
387,DOG,siberian husky,U,FALSE,Brooklyn,,Summer,0.51,Working Group,
388,DOG,german shepherd dog,U,FALSE,Brooklyn,,Summer,0.85,Herding Group,
390,DOG,golden retriever,M,TRUE,Brooklyn,11238,Summer,0.76,Sporting Group,Adult (3-7 Years)
392,DOG,yorkshire terrier,F,FALSE,Brooklyn,11208,Summer,0.03,Toy Group,Adult (3-7 Years)
393,DOG,german shepherd dog,M,FALSE,Brooklyn,11220,Summer,0.59,Herding Group,Adult (3-7 Years)
394,DOG,bull terrier,U,FALSE,Brooklyn,11235,Summer,0.52,Terrier Group,
395,DOG,parson russell terrier,M,FALSE,Brooklyn,11236,Summer,0.25,Terrier Group,Puppy/Young (0-2 Years)
396,DOG,yorkshire terrier,U,FALSE,Brooklyn,11209,Summer,0.19,Toy Group,
398,DOG,bulldog,U,FALSE,Brooklyn,,Summer,0.75,Non-Sporting Group,
400,DOG,chihuahua,M,FALSE,Brooklyn,11206,Summer,0.03,Toy Group,Puppy/Young (0-2 Years)
401,DOG,bull terrier,U,FALSE,Brooklyn,11207,Summer,0.0,Terrier Group,
402,DOG,bull terrier,F,FALSE,Brooklyn,11205,Summer,0.2,Terrier Group,Puppy/Young (0-2 Years)
403,DOG,basset hound,M,TRUE,Brooklyn,11220,Summer,0.59,Hound Group,Adult (3-7 Years)
404,DOG,german shepherd dog,F,FALSE,Brooklyn,,Summer,1.0,Herding Group,Senior (8+ Years)
407,DOG,shiba inu,M,TRUE,Brooklyn,11235,Summer,0.39,Non-Sporting Group,Puppy/Young (0-2 Years)
408,DOG,shih tzu,U,FALSE,Brooklyn,11233,Summer,0.41,Toy Group,
410,DOG,bull terrier,U,FALSE,Brooklyn,,Summer,0.18,Terrier Group,
413,DOG,cocker spaniel,M,TRUE,Brooklyn,11230,Summer,0.86,Sporting Group,Senior (8+ Years)
414,DOG,bull terrier,F,FALSE,Brooklyn,11206,Summer,0.43,Terrier Group,Puppy/Young (0-2 Years)
415,DOG,bull terrier,M,TRUE,Brooklyn,11222,Summer,0.46,Terrier Group,Adult (3-7 Years)
416,DOG,bull terrier,M,FALSE,Brooklyn,11207,Summer,0.47,Terrier Group,Puppy/Young (0-2 Years)
417,DOG,bull terrier,M,FALSE,Brooklyn,11213,Summer,0.33,Terrier Group,Adult (3-7 Years)
419,DOG,bull terrier,U,FALSE,Brooklyn,11238,Summer,0.24,Terrier Group,
420,DOG,bull terrier,U,FALSE,Brooklyn,11203,Summer,0.07,Terrier Group,
421,DOG,belgian malinois,M,FALSE,Brooklyn,11213,Summer,0.81,Herding Group,Puppy/Young (0-2 Years)
422,DOG,boxer,M,TRUE,Brooklyn,11237,Summer,0.72,Working Group,Puppy/Young (0-2 Years)
423,DOG,australian stumpy tail cattle dog,M,TRUE,Brooklyn,11237,Summer,0.55,Foundation Stock Service,Puppy/Young (0-2 Years)
427,DOG,bull terrier,F,FALSE,Brooklyn,,Summer,0.61,Terrier Group,Adult (3-7 Years)
429,DOG,yorkshire terrier,M,TRUE,Brooklyn,11231,Summer,0.0,Toy Group,Adult (3-7 Years)
430,DOG,maltese,M,FALSE,Brooklyn,11218,Summer,0.37,Toy Group,Puppy/Young (0-2 Years)
432,DOG,shiba inu,M,TRUE,Brooklyn,11237,Summer,0.16,Non-Sporting Group,Puppy/Young (0-2 Years)
435,DOG,irish red and white setter,M,TRUE,Brooklyn,11206,Summer,0.75,Sporting Group,Senior (8+ Years)
436,DOG,doberman pinscher,F,FALSE,Brooklyn,11220,Summer,0.75,Working Group,Senior (8+ Years)
437,DOG,maltese,F,FALSE,Brooklyn,,Summer,0.63,Toy Group,Adult (3-7 Years)
439,DOG,bull terrier,U,FALSE,Brooklyn,11226,Summer,0.29,Terrier Group,
440,DOG,shih tzu,F,FALSE,Brooklyn,11249,Summer,0.52,Toy Group,Adult (3-7 Years)
441,DOG,labrador retriever,M,TRUE,Brooklyn,11207,Summer,0.85,Sporting Group,Senior (8+ Years)
442,DOG,american english coonhound,M,TRUE,Brooklyn,11217,Summer,0.54,Hound Group,Senior (8+ Years)
444,DOG,bull terrier,U,FALSE,Brooklyn,11215,Summer,0.42,Terrier Group,
446,DOG,bull terrier,M,FALSE,Brooklyn,11206,Summer,0.43,Terrier Group,Adult (3-7 Years)
447,DOG,bull terrier,M,FALSE,Brooklyn,11233,Summer,0.14,Terrier Group,Adult (3-7 Years)
449,DOG,chihuahua,U,FALSE,Brooklyn,,Summer,0.07,Toy Group,
450,DOG,whippet,F,TRUE,Brooklyn,11237,Summer,0.04,Hound Group,Adult (3-7 Years)
451,DOG,chihuahua,M,FALSE,Brooklyn,11223,Summer,0.27,Toy Group,Adult (3-7 Years)
452,DOG,maltese,M,TRUE,Brooklyn,11232,Summer,0.51,Toy Group,
453,DOG,maltese,M,TRUE,Brooklyn,11232,Summer,0.42,Toy Group,
454,DOG,bull terrier,U,FALSE,Brooklyn,11208,Summer,0.01,Terrier Group,
455,DOG,bulldog,U,FALSE,Brooklyn,11207,Summer,0.56,Non-Sporting Group,
456,DOG,bull terrier,F,FALSE,Brooklyn,11206,Summer,0.27,Terrier Group,
457,DOG,kai ken,M,TRUE,Brooklyn,11204,Summer,0.24,Foundation Stock Service,Puppy/Young (0-2 Years)
458,DOG,bull terrier,U,FALSE,Brooklyn,11215,Summer,0.0,Terrier Group,
459,DOG,yorkshire terrier,M,TRUE,Brooklyn,11238,Summer,0.22,Toy Group,Adult (3-7 Years)
462,DOG,bull terrier,F,FALSE,Brooklyn,11208,Summer,0.38,Terrier Group,Puppy/Young (0-2 Years)
465,DOG,boxer,U,FALSE,Brooklyn,11222,Summer,0.72,Working Group,
467,DOG,shih tzu,U,FALSE,Brooklyn,11234,Summer,0.69,Toy Group,
468,DOG,shih tzu,F,FALSE,Brooklyn,11234,Summer,0.53,Toy Group,Adult (3-7 Years)
470,DOG,doberman pinscher,M,FALSE,Brooklyn,11209,Summer,0.87,Working Group,Puppy/Young (0-2 Years)
473,DOG,australian stumpy tail cattle dog,M,FALSE,Brooklyn,11208,Summer,0.6,Foundation Stock Service,Puppy/Young (0-2 Years)
476,DOG,french bulldog,M,TRUE,Brooklyn,11206,Summer,0.61,Non-Sporting Group,Senior (8+ Years)
477,DOG,yorkshire terrier,F,FALSE,Brooklyn,11232,Summer,0.23,Toy Group,Puppy/Young (0-2 Years)
478,DOG,american staffordshire terrier,F,TRUE,Brooklyn,11228,Summer,0.65,Terrier Group,Adult (3-7 Years)
479,DOG,shih tzu,U,FALSE,Brooklyn,11233,Summer,0.63,Toy Group,
480,DOG,akita,U,FALSE,Brooklyn,11219,Summer,0.78,Working Group,
481,DOG,akita,M,FALSE,Brooklyn,11219,Summer,0.58,Working Group,Adult (3-7 Years)
482,DOG,chihuahua,M,FALSE,Brooklyn,11206,Summer,0.18,Toy Group,Adult (3-7 Years)
483,DOG,shih tzu,M,FALSE,Brooklyn,11214,Summer,0.21,Toy Group,Adult (3-7 Years)
484,DOG,bull terrier,U,FALSE,Brooklyn,,Summer,0.23,Terrier Group,
485,DOG,american staffordshire terrier,M,FALSE,Brooklyn,11206,Summer,0.21,Terrier Group,Senior (8+ Years)
487,DOG,rottweiler,U,FALSE,Brooklyn,11206,Summer,0.34,Working Group,
488,DOG,german shepherd dog,M,TRUE,Brooklyn,11226,Summer,0.85,Herding Group,Adult (3-7 Years)
489,DOG,poodle (standard),U,FALSE,Brooklyn,11233,Summer,0.81,Non-Sporting Group,
491,DOG,yorkshire terrier,M,TRUE,Brooklyn,11207,Summer,0.33,Toy Group,Senior (8+ Years)
494,DOG,american staffordshire terrier,M,TRUE,Brooklyn,11213,Summer,0.31,Terrier Group,Adult (3-7 Years)
495,DOG,chihuahua,M,TRUE,Brooklyn,11226,Summer,0.21,Toy Group,Senior (8+ Years)
496,DOG,bull terrier,F,TRUE,Brooklyn,11207,Summer,0.15,Terrier Group,Adult (3-7 Years)
497,DOG,bulldog,M,FALSE,Brooklyn,11208,Summer,0.75,Non-Sporting Group,Adult (3-7 Years)
500,DOG,cane corso,M,FALSE,Brooklyn,11231,Summer,0.35,Working Group,Puppy/Young (0-2 Years)
501,DOG,bull terrier,F,FALSE,Brooklyn,11224,Summer,0.39,Terrier Group,Puppy/Young (0-2 Years)
502,DOG,bull terrier,U,FALSE,Brooklyn,11232,Summer,0.45,Terrier Group,
504,DOG,labrador retriever,U,FALSE,Brooklyn,11231,Summer,0.65,Sporting Group,
506,DOG,bull terrier,U,FALSE,Brooklyn,11234,Summer,0.44,Terrier Group,
508,DOG,labrador retriever,M,TRUE,Brooklyn,11249,Summer,0.69,Sporting Group,Adult (3-7 Years)
511,DOG,bull terrier,F,FALSE,Brooklyn,11236,Summer,0.04,Terrier Group,Adult (3-7 Years)
512,DOG,boxer,M,TRUE,Brooklyn,11221,Summer,0.7,Working Group,Puppy/Young (0-2 Years)
513,DOG,wire fox terrier,U,FALSE,Brooklyn,11207,Summer,0.71,Terrier Group,
514,DOG,shih tzu,M,FALSE,Brooklyn,11208,Summer,0.32,Toy Group,Senior (8+ Years)
516,DOG,shih tzu,M,TRUE,Brooklyn,11226,Summer,0.32,Toy Group,Adult (3-7 Years)
518,DOG,rottweiler,F,FALSE,Brooklyn,11204,Summer,0.61,Working Group,Puppy/Young (0-2 Years)
519,DOG,shiba inu,F,TRUE,Brooklyn,11249,Summer,0.28,Non-Sporting Group,Adult (3-7 Years)
520,DOG,chihuahua,M,TRUE,Brooklyn,11223,Summer,0.26,Toy Group,Adult (3-7 Years)
521,DOG,brittany,M,FALSE,Brooklyn,11235,Summer,0.79,Sporting Group,Adult (3-7 Years)
522,DOG,yorkshire terrier,F,TRUE,Brooklyn,11209,Summer,0.23,Toy Group,Adult (3-7 Years)
523,DOG,bull terrier,F,TRUE,Brooklyn,11208,Summer,0.52,Terrier Group,Adult (3-7 Years)
524,DOG,american english coonhound,U,FALSE,Brooklyn,11216,Summer,0.59,Hound Group,
526,DOG,labrador retriever,M,TRUE,Brooklyn,11206,Fall,1.0,Sporting Group,Adult (3-7 Years)
528,DOG,bull terrier,U,FALSE,Brooklyn,11230,Summer,0.37,Terrier Group,
529,DOG,shiba inu,M,TRUE,Brooklyn,11217,Fall,0.74,Non-Sporting Group,Adult (3-7 Years)
534,DOG,miniature schnauzer,F,FALSE,Brooklyn,11232,Fall,0.92,Terrier Group,Adult (3-7 Years)
536,DOG,bull terrier,U,FALSE,Brooklyn,11216,Fall,0.42,Terrier Group,
537,DOG,poodle (standard),U,FALSE,Brooklyn,11206,Fall,0.85,Non-Sporting Group,
538,DOG,bull terrier,U,FALSE,Brooklyn,,Fall,0.6,Terrier Group,
539,DOG,bull terrier,U,FALSE,Brooklyn,11216,Fall,0.41,Terrier Group,
541,DOG,shih tzu,M,FALSE,Brooklyn,11235,Fall,0.62,Toy Group,Adult (3-7 Years)
543,DOG,beagle,U,FALSE,Brooklyn,,Fall,0.59,Hound Group,
544,DOG,bull terrier,F,TRUE,Brooklyn,11224,Fall,0.49,Terrier Group,Senior (8+ Years)
546,DOG,chihuahua,U,FALSE,Brooklyn,,Fall,0.12,Toy Group,
549,DOG,dachshund,U,FALSE,Brooklyn,11217,Fall,0.35,Hound Group,
550,DOG,bull terrier,U,FALSE,Brooklyn,11215,Fall,0.52,Terrier Group,
551,DOG,bull terrier,U,FALSE,Brooklyn,,Fall,0.47,Terrier Group,
553,DOG,bull terrier,M,FALSE,Brooklyn,11215,Fall,0.77,Terrier Group,Puppy/Young (0-2 Years)
554,DOG,bull terrier,M,FALSE,Brooklyn,11213,Fall,0.27,Terrier Group,Adult (3-7 Years)
555,DOG,chihuahua,M,TRUE,Brooklyn,11220,Fall,0.58,Toy Group,Adult (3-7 Years)
557,DOG,bull terrier,M,FALSE,Brooklyn,11233,Fall,0.34,Terrier Group,Puppy/Young (0-2 Years)
558,DOG,chihuahua,M,TRUE,Brooklyn,11206,Fall,0.43,Toy Group,Puppy/Young (0-2 Years)
559,DOG,shih tzu,U,FALSE,Brooklyn,,Fall,0.8,Toy Group,
560,DOG,shih tzu,M,TRUE,Brooklyn,11236,Fall,0.61,Toy Group,Adult (3-7 Years)
562,DOG,poodle (standard),U,FALSE,Brooklyn,11219,Summer,0.82,Non-Sporting Group,
566,DOG,labrador retriever,F,FALSE,Brooklyn,11206,Fall,0.94,Sporting Group,Adult (3-7 Years)
567,DOG,chihuahua,U,FALSE,Brooklyn,11228,Fall,0.24,Toy Group,
568,DOG,german shepherd dog,F,FALSE,Brooklyn,11231,Fall,1.0,Herding Group,Puppy/Young (0-2 Years)
570,DOG,american english coonhound,M,TRUE,Brooklyn,11201,Fall,0.58,Hound Group,Adult (3-7 Years)
571,DOG,shih tzu,M,TRUE,Brooklyn,11215,Fall,0.66,Toy Group,Puppy/Young (0-2 Years)
572,DOG,pekingese,M,FALSE,Brooklyn,11237,Fall,0.21,Toy Group,Adult (3-7 Years)
573,DOG,poodle (standard),U,FALSE,Brooklyn,11238,Fall,0.99,Non-Sporting Group,
574,DOG,bull terrier,U,FALSE,Brooklyn,11218,Fall,0.45,Terrier Group,
575,DOG,german shepherd dog,U,FALSE,Brooklyn,11230,Fall,1.0,Herding Group,
576,DOG,german shepherd dog,M,TRUE,Brooklyn,11236,Fall,0.69,Herding Group,Puppy/Young (0-2 Years)
577,DOG,great dane,M,TRUE,Brooklyn,,Fall,0.47,Working Group,Puppy/Young (0-2 Years)
580,DOG,poodle (standard),U,FALSE,Brooklyn,11221,Fall,0.77,Non-Sporting Group,
581,DOG,lhasa apso,M,FALSE,Brooklyn,11226,Fall,0.37,Non-Sporting Group,Puppy/Young (0-2 Years)
585,DOG,australian shepherd,U,FALSE,Brooklyn,11221,Fall,0.87,Herding Group,
590,DOG,bull terrier,M,FALSE,Brooklyn,11236,Fall,0.23,Terrier Group,
594,DOG,german spitz,M,FALSE,Brooklyn,11229,Fall,1.0,Foundation Stock Service,Puppy/Young (0-2 Years)
595,DOG,bull terrier,F,FALSE,Brooklyn,11231,Fall,0.5,Terrier Group,Adult (3-7 Years)
596,DOG,bull terrier,U,FALSE,Brooklyn,11215,Fall,0.48,Terrier Group,
598,DOG,basset hound,F,FALSE,Brooklyn,11231,Fall,0.56,Hound Group,Puppy/Young (0-2 Years)
600,DOG,poodle (standard),U,FALSE,Brooklyn,11201,Fall,1.0,Non-Sporting Group,
601,DOG,miniature bull terrier,M,TRUE,Brooklyn,11228,Fall,0.53,Terrier Group,Puppy/Young (0-2 Years)
602,DOG,chow chow,F,FALSE,Brooklyn,11215,Fall,0.18,Non-Sporting Group,Senior (8+ Years)
603,DOG,bull terrier,U,FALSE,Brooklyn,11214,Fall,0.67,Terrier Group,
604,DOG,bull terrier,U,FALSE,Brooklyn,11214,Fall,0.33,Terrier Group,
605,DOG,bulldog,U,FALSE,Brooklyn,11230,Fall,0.59,Non-Sporting Group,
607,DOG,german shepherd dog,M,FALSE,Brooklyn,11220,Fall,0.83,Herding Group,Adult (3-7 Years)
608,DOG,chihuahua,U,FALSE,Brooklyn,11207,Fall,0.46,Toy Group,
609,DOG,bull terrier,M,FALSE,Brooklyn,11226,Fall,0.44,Terrier Group,Adult (3-7 Years)
610,DOG,australian cattle dog,M,TRUE,Brooklyn,11230,Fall,0.02,Herding Group,Senior (8+ Years)
611,DOG,english springer spaniel,M,TRUE,Brooklyn,11201,Fall,0.87,Sporting Group,Senior (8+ Years)
613,DOG,chihuahua,U,FALSE,Brooklyn,,Fall,0.46,Toy Group,
614,DOG,maltese,U,FALSE,Brooklyn,11229,Fall,0.81,Toy Group,
615,DOG,bull terrier,U,FALSE,Brooklyn,11221,Fall,0.55,Terrier Group,
617,DOG,australian cattle dog,U,FALSE,Brooklyn,11205,Fall,0.26,Herding Group,
619,DOG,bull terrier,M,FALSE,Brooklyn,11212,Fall,0.38,Terrier Group,Adult (3-7 Years)
620,DOG,border collie,M,TRUE,Brooklyn,11215,Fall,0.89,Herding Group,Adult (3-7 Years)
621,DOG,bull terrier,U,FALSE,Brooklyn,11203,Fall,0.29,Terrier Group,
622,DOG,american eskimo dog,M,FALSE,Brooklyn,11205,Fall,1.0,Non-Sporting Group,Adult (3-7 Years)
623,DOG,bull terrier,F,TRUE,Brooklyn,11208,Fall,0.45,Terrier Group,Puppy/Young (0-2 Years)
626,DOG,bulldog,F,TRUE,Brooklyn,11208,Fall,0.51,Non-Sporting Group,Puppy/Young (0-2 Years)
627,DOG,bulldog,F,TRUE,Brooklyn,11208,Fall,0.89,Non-Sporting Group,Puppy/Young (0-2 Years)
628,DOG,german shepherd dog,M,TRUE,Brooklyn,11235,Fall,0.83,Herding Group,Senior (8+ Years)
629,DOG,yorkshire terrier,F,TRUE,Brooklyn,11229,Fall,0.2,Toy Group,Adult (3-7 Years)
631,DOG,chihuahua,M,FALSE,Brooklyn,11211,Fall,0.58,Toy Group,Senior (8+ Years)
633,DOG,bull terrier,F,FALSE,Brooklyn,11234,Fall,0.68,Terrier Group,Adult (3-7 Years)
635,DOG,bull terrier,F,FALSE,Brooklyn,11210,Fall,0.52,Terrier Group,
636,DOG,belgian sheepdog,F,TRUE,Brooklyn,,Fall,1.0,Herding Group,Puppy/Young (0-2 Years)
637,DOG,bull terrier,M,FALSE,Brooklyn,11236,Fall,0.61,Terrier Group,Puppy/Young (0-2 Years)
638,DOG,rat terrier,F,FALSE,Brooklyn,11208,Fall,1.0,Terrier Group,Senior (8+ Years)
639,DOG,bull terrier,M,TRUE,Brooklyn,11234,Fall,0.33,Terrier Group,Puppy/Young (0-2 Years)
641,DOG,german shepherd dog,M,TRUE,Brooklyn,11234,Fall,1.0,Herding Group,Adult (3-7 Years)
642,DOG,yorkshire terrier,M,TRUE,Brooklyn,11230,Fall,0.0,Toy Group,Adult (3-7 Years)
643,DOG,bull terrier,M,FALSE,Brooklyn,,Fall,0.21,Terrier Group,Adult (3-7 Years)
644,DOG,shih tzu,M,FALSE,Brooklyn,11216,Fall,0.81,Toy Group,Puppy/Young (0-2 Years)
645,DOG,bull terrier,U,FALSE,Brooklyn,11233,Fall,0.25,Terrier Group,
646,DOG,bull terrier,U,FALSE,Brooklyn,,Fall,0.22,Terrier Group,
647,DOG,chihuahua,F,TRUE,Brooklyn,11205,Fall,0.57,Toy Group,Puppy/Young (0-2 Years)
650,DOG,bull terrier,U,FALSE,Brooklyn,11249,Fall,0.53,Terrier Group,
652,DOG,bull terrier,M,FALSE,Brooklyn,11208,Fall,0.48,Terrier Group,Puppy/Young (0-2 Years)
653,DOG,german shepherd dog,U,FALSE,Brooklyn,,Fall,0.88,Herding Group,
654,DOG,siberian husky,U,FALSE,Brooklyn,11220,Fall,0.45,Working Group,
656,DOG,bull terrier,U,FALSE,Brooklyn,11207,Fall,0.55,Terrier Group,
657,DOG,vizsla,M,TRUE,Brooklyn,11204,Fall,0.98,Sporting Group,Puppy/Young (0-2 Years)
658,DOG,pug,F,TRUE,Brooklyn,11216,Fall,0.97,Toy Group,Senior (8+ Years)
661,DOG,bull terrier,U,FALSE,Brooklyn,,Fall,0.55,Terrier Group,
662,DOG,bull terrier,U,FALSE,Brooklyn,,Fall,0.37,Terrier Group,
665,DOG,rottweiler,U,FALSE,Brooklyn,,Fall,0.76,Working Group,
666,DOG,american staffordshire terrier,M,TRUE,Brooklyn,11214,Fall,0.61,Terrier Group,Puppy/Young (0-2 Years)
667,DOG,maltese,M,TRUE,Brooklyn,11203,Fall,0.37,Toy Group,Adult (3-7 Years)
669,DOG,chihuahua,U,FALSE,Brooklyn,,Fall,0.44,Toy Group,
670,DOG,boxer,F,TRUE,Brooklyn,11218,Fall,0.89,Working Group,
673,DOG,central asian shepherd dog,M,TRUE,Brooklyn,11234,Fall,0.28,Foundation Stock Service,Senior (8+ Years)
674,DOG,bullmastiff,M,TRUE,Brooklyn,11230,Fall,0.56,Working Group,Adult (3-7 Years)
675,DOG,poodle (standard),M,TRUE,Brooklyn,,Fall,0.87,Non-Sporting Group,Senior (8+ Years)
676,DOG,rottweiler,U,FALSE,Brooklyn,11212,Fall,0.65,Working Group,
678,DOG,rottweiler,U,FALSE,Brooklyn,11232,Fall,0.68,Working Group,
680,DOG,bull terrier,U,FALSE,Brooklyn,11206,Fall,0.52,Terrier Group,
681,DOG,chihuahua,M,FALSE,Brooklyn,11228,Fall,0.23,Toy Group,Puppy/Young (0-2 Years)
682,DOG,bull terrier,M,TRUE,Brooklyn,11201,Fall,0.54,Terrier Group,Puppy/Young (0-2 Years)
683,DOG,poodle (standard),M,FALSE,Brooklyn,11203,Fall,0.81,Non-Sporting Group,Adult (3-7 Years)
685,DOG,bull terrier,U,FALSE,Brooklyn,11216,Fall,0.17,Terrier Group,
686,DOG,bull terrier,U,FALSE,Brooklyn,11205,Fall,0.27,Terrier Group,
687,DOG,bull terrier,U,FALSE,Brooklyn,11205,Fall,0.55,Terrier Group,
688,DOG,bull terrier,U,FALSE,Brooklyn,11226,Fall,0.41,Terrier Group,
691,DOG,german shepherd dog,U,FALSE,Brooklyn,11204,Fall,0.8,Herding Group,
692,DOG,american bulldog,F,TRUE,Brooklyn,11232,Fall,0.96,Foundation Stock Service,Adult (3-7 Years)
693,DOG,bull terrier,U,FALSE,Brooklyn,11215,Fall,0.22,Terrier Group,
694,DOG,harrier,M,TRUE,Brooklyn,11206,Fall,0.75,Hound Group,Adult (3-7 Years)
695,DOG,mastiff,M,TRUE,Brooklyn,11208,Fall,0.3,Working Group,Puppy/Young (0-2 Years)
696,DOG,bull terrier,F,TRUE,Brooklyn,11237,Fall,0.66,Terrier Group,Adult (3-7 Years)
698,DOG,bull terrier,M,TRUE,Brooklyn,11212,Fall,0.61,Terrier Group,Puppy/Young (0-2 Years)
699,DOG,bull terrier,F,FALSE,Brooklyn,11236,Fall,0.81,Terrier Group,Adult (3-7 Years)
701,DOG,shih tzu,U,FALSE,Brooklyn,11220,Fall,0.68,Toy Group,
702,DOG,yorkshire terrier,U,FALSE,Brooklyn,11203,Fall,0.3,Toy Group,
704,DOG,miniature bull terrier,F,FALSE,Brooklyn,11230,Fall,0.66,Terrier Group,Senior (8+ Years)
705,DOG,bull terrier,M,FALSE,Brooklyn,11208,Fall,0.29,Terrier Group,Puppy/Young (0-2 Years)
706,DOG,bull terrier,M,TRUE,Brooklyn,11214,Fall,0.47,Terrier Group,Puppy/Young (0-2 Years)
708,DOG,bulldog,U,FALSE,Brooklyn,11222,Fall,0.65,Non-Sporting Group,
709,DOG,boxer,F,TRUE,Brooklyn,11222,Fall,0.85,Working Group,Puppy/Young (0-2 Years)
712,DOG,bull terrier,M,FALSE,Brooklyn,11206,Fall,0.42,Terrier Group,Adult (3-7 Years)
713,DOG,shih tzu,M,TRUE,Brooklyn,11220,Fall,0.64,Toy Group,Puppy/Young (0-2 Years)
715,DOG,bull terrier,M,FALSE,Brooklyn,11206,Fall,0.29,Terrier Group,Adult (3-7 Years)
716,DOG,chihuahua,M,TRUE,Brooklyn,11239,Fall,0.45,Toy Group,Puppy/Young (0-2 Years)
717,DOG,american staffordshire terrier,M,FALSE,Brooklyn,11221,Fall,0.63,Terrier Group,Puppy/Young (0-2 Years)
720,DOG,chihuahua,U,FALSE,Brooklyn,11206,Fall,0.38,Toy Group,
721,DOG,bull terrier,U,FALSE,Brooklyn,11216,Fall,0.37,Terrier Group,
722,DOG,shih tzu,M,TRUE,Brooklyn,11237,Fall,0.6,Toy Group,Puppy/Young (0-2 Years)
723,DOG,bull terrier,U,FALSE,Brooklyn,11212,Fall,0.37,Terrier Group,
724,DOG,yorkshire terrier,M,TRUE,Brooklyn,11236,Fall,0.46,Toy Group,Adult (3-7 Years)
725,DOG,bull terrier,U,FALSE,Brooklyn,,Fall,0.38,Terrier Group,
726,DOG,shih tzu,M,FALSE,Brooklyn,11219,Fall,0.54,Toy Group,Puppy/Young (0-2 Years)
729,DOG,bull terrier,F,FALSE,Brooklyn,11226,Fall,0.43,Terrier Group,Puppy/Young (0-2 Years)
730,DOG,bernese mountain dog,U,FALSE,Brooklyn,11217,Winter,0.63,Working Group,
